75563:[75552, 75561, 75563, 137562, 37108]
75564:[75564, 34625, 34606, 34626, 840]
75565:[75565, 14964, 75573, 74018, 34461]
75566:[75566, 218957, 273371, 647, 218786]
75567:[75567, 128731, 3649, 844, 14947]
75568:[75568, 216887, 800, 83602, 218784]
75569:[75569, 278926, 1262, 34805, 218987]
75570:[75570, 610, 34311, 613, 34545]
75571:[75571, 821, 75691, 36307, 834]
75573:[75573, 75565, 14964, 34461, 34481]
75575:[75575, 75686, 34551, 135200, 137020]
75576:[75576, 75577, 34608, 34628, 880]
75577:[75576, 75577, 34608, 34628, 880]
75580:[75580, 246692, 218718, 815, 34618]
75582:[75582, 246690, 845, 820, 75648]
75583:[75583, 14917, 14918, 36286, 127372]
75584:[75584, 135216, 218725, 1046, 1051]
75585:[75585, 218977, 34967, 246704, 219215]
75586:[75586, 246728, 246717, 824, 34997]
75588:[75588, 267506, 864, 271729, 271842]
75589:[75589, 836, 213146, 216663, 36310]
75590:[75590, 718, 874, 217436, 213271]
75595:[75595, 75596, 75598, 75599, 75633]
75596:[75595, 75596, 75598, 75599, 75633]
75598:[75595, 75596, 75598, 75599, 75633]
75599:[75595, 75596, 75598, 75599, 75633]
75601:[75601, 859, 14963, 213112, 246613]
75602:[75602, 34849, 34882, 848, 18840]
75604:[75604, 616, 34963, 1063, 75617]
75605:[75605, 75606, 127590, 218446, 136978]
75606:[75605, 75606, 127590, 218446, 136978]
75609:[75609, 75610, 246393, 246340, 75683]
75610:[75609, 75610, 246393, 246340, 75683]
75611:[75611, 75612, 75613, 75614, 135187]
75612:[75611, 75612, 75613, 75614, 135187]
75613:[75611, 75612, 75613, 75614, 135187]
75614:[75611, 75612, 75613, 75614, 135187]
75616:[75616, 225467, 246394, 34499, 34519]
75617:[75617, 34842, 34963, 34904, 137029]
75619:[552, 553, 554, 555, 556]
75623:[75623, 808, 218378, 1072, 137035]
75628:[75628, 14924, 75550, 868, 798]
75629:[75629, 219244, 34589, 34493, 34513]
75631:[75631, 218955, 663, 34614, 36314]
75632:[75632, 861, 83597, 216891, 34791]
75633:[75595, 75596, 75598, 75599, 75633]
75635:[75595, 75596, 75598, 75599, 75633]
75636:[75595, 75596, 75598, 75599, 75633]
75637:[75595, 75596, 75598, 75599, 75633]
75638:[75638, 36285, 34541, 34560, 14889]
75639:[75595, 75596, 75598, 75599, 75633]
75640:[75595, 75596, 75598, 75599, 75633]
75641:[75595, 75596, 75598, 75599, 75633]
75642:[75595, 75596, 75598, 75599, 75633]
75643:[75595, 75596, 75598, 75599, 75633]
75644:[75595, 75596, 75598, 75599, 75633]
75645:[75595, 75596, 75598, 75599, 75633]
75646:[75595, 75596, 75598, 75599, 75633]
75647:[75595, 75596, 75598, 75599, 75633]
75648:[75648, 34844, 26305, 820, 34905]
75649:[75595, 75596, 75598, 75599, 75633]
75650:[75595, 75596, 75598, 75599, 75633]
75651:[75595, 75596, 75598, 75599, 75633]
75652:[75595, 75596, 75598, 75599, 75633]
75653:[75595, 75596, 75598, 75599, 75633]
75654:[75595, 75596, 75598, 75599, 75633]
75655:[75595, 75596, 75598, 75599, 75633]
75657:[75657, 219058, 216491, 14926, 217392]
75658:[75658, 14893, 14929, 14965, 225469]
75661:[75661, 35880, 75665, 75666, 213055]
75662:[75662, 219212, 34646, 34665, 34561]
75665:[75665, 75666, 213055, 75661, 35880]
75666:[75665, 75666, 213055, 75661, 35880]
75683:[75683, 246340, 246393, 218760, 75609]
75684:[75684, 75685, 218788, 1034, 218988]
75685:[75684, 75685, 218788, 1034, 218988]
75686:[75686, 75575, 34551, 135200, 137020]
75687:[75687, 215691, 26276, 36326, 34034]
75689:[75689, 219041, 219048, 822, 34549]
75690:[75690, 34648, 34667, 1777, 1778]
75691:[75691, 821, 75571, 834, 219044]
75692:[552, 553, 554, 555, 556]
75693:[552, 553, 554, 555, 556]
75694:[552, 553, 554, 555, 556]
75695:[552, 553, 554, 555, 556]
75696:[552, 553, 554, 555, 556]
75708:[75708, 1030, 218721, 127342, 355584]
75716:[75716, 218717, 213055, 75665, 75666]
75722:[75722, 278925, 135218, 215689, 34848]
75727:[75727, 218750, 34686, 34705, 1767]
75728:[75728, 225469, 246261, 34141, 34902]
75742:[75742, 137035, 135187, 75611, 75612]
75743:[75743, 271614, 14919, 14920, 213148]
75744:[75744, 1231, 217520, 75748, 34845]
75745:[75745, 839, 14912, 34616, 216888]
75746:[75746, 219271, 271882, 218766, 34405]
75747:[75747, 1781, 26277, 246646, 1235]
75748:[75748, 34845, 14909, 352630, 1231]
75749:[75749, 34591, 137124, 219213, 645]
75750:[75750, 213106, 213146, 828, 246703]
75751:[75751, 356374, 35879, 75752, 34559]
75752:[75752, 35879, 34559, 75751, 356374]
75753:[75753, 75760, 246426, 248138, 34599]
75754:[75754, 868, 1259, 34441, 75628]
75756:[75756, 34664, 34518, 36305, 218677]
75760:[75760, 75753, 246426, 248138, 34599]
75761:[75761, 75595, 75596, 75598, 75599]
75762:[75762, 271883, 271884, 218724, 219214]
75763:[75763, 219230, 115135, 14935, 354521]
75764:[75764, 830, 34676, 34695, 74019]
75765:[75765, 34702, 246687, 246339, 127341]
83596:[83596, 34611, 34631, 35888, 34303]
83597:[83597, 861, 75632, 14891, 216891]
83600:[83600, 219106, 34969, 218917, 137836]
83601:[83601, 213172, 354534, 1062, 218791]
83602:[83602, 218784, 75568, 219223, 36312]
83603:[83603, 34482, 271636, 1066, 34539]
114817:[114817, 34527, 34546, 34962, 137036]
115095:[115095, 1766, 34438, 219273, 806]
115135:[115135, 219230, 75763, 14935, 34668]
121068:[121068, 34900, 606, 802, 219043]
127340:[127340, 246616, 35004, 1211, 1263]
127341:[127341, 246339, 135186, 217435, 246687]
127342:[127342, 355584, 218676, 1086, 75708]
127343:[127343, 222399, 246644, 213273, 218722]
127344:[127344, 127345, 213753, 74020, 246643]
127345:[127345, 127344, 213753, 74020, 246643]
127346:[127346, 1035, 34809, 34903, 137021]
127354:[127354, 35890, 14965, 34932, 14929]
127372:[127372, 1234, 75583, 14917, 14918]
127373:[127373, 213206, 137608, 34036, 926]
127374:[127374, 34785, 34883, 215794, 137609]
127375:[127375, 74018, 137847, 14964, 75565]
127417:[127417, 271845, 34480, 215905, 137609]
127422:[127422, 34790, 819, 215687, 137033]
127424:[127424, 75562, 809, 1242, 137561]
127426:[127426, 216551, 246624, 34457, 34477]
127590:[127590, 218446, 1139, 218677, 36305]
127593:[127593, 843, 14908, 218759, 34933]
128199:[128199, 271965, 213041, 216680, 248620]
128545:[128545, 135210, 34044, 246611, 34313]
128653:[128653, 137039, 271886, 271940, 271945]
128654:[128654, 135201, 135203, 135193, 649]
128731:[128731, 75567, 3649, 14947, 844]
135132:[135132, 135133, 271730, 267500, 1230]
135133:[135132, 135133, 271730, 267500, 1230]
135186:[135186, 217435, 127341, 1250, 1242]
135187:[135187, 75611, 75612, 75613, 75614]
135188:[552, 553, 554, 555, 556]
135189:[552, 553, 554, 555, 556]
135190:[135190, 135202, 221923, 221924, 219220]
135191:[135191, 271728, 271937, 271938, 271941]
135193:[135193, 649, 128654, 135201, 135203]
135194:[135194, 267503, 218730, 645, 219204]
135195:[135195, 271937, 271938, 271941, 271942]
135196:[135196, 271947, 135199, 271954, 14967]
135197:[552, 553, 554, 555, 556]
135198:[135198, 218787, 271727, 271958, 219204]
135199:[135199, 135196, 271947, 271954, 653]
135200:[135200, 137020, 75575, 75686, 34551]
135201:[135201, 128654, 135203, 135193, 267511]
135202:[135202, 135190, 221923, 221924, 219220]
135203:[135203, 135201, 128654, 267511, 135195]
135210:[135210, 128545, 34044, 246611, 34313]
135214:[135214, 135215, 137395, 218716, 34478]
135215:[135214, 135215, 137395, 218716, 34478]
135216:[135216, 75584, 218725, 1046, 1051]
135217:[135217, 218732, 37165, 37168, 1252]
135218:[135218, 34848, 278925, 75722, 215689]
136977:[136977, 216533, 222294, 246375, 36287]
136978:[136978, 218729, 34599, 34619, 246426]
136979:[136979, 216893, 34586, 219205, 37152]
136984:[136984, 34439, 34201, 218720, 36325]
136985:[136985, 136986, 222630, 137836, 218917]
136986:[136985, 136986, 222630, 137836, 218917]
136995:[136995, 219236, 34510, 36321, 246655]
136996:[136996, 34045, 34499, 34519, 75616]
137019:[137019, 34696, 271097, 271935, 271943]
137020:[137020, 135200, 75575, 75686, 34551]
137021:[137021, 216882, 34035, 34809, 217101]
137022:[137022, 271616, 835, 34848, 135218]
137023:[137023, 74019, 213157, 830, 34592]
137024:[137024, 34459, 34479, 218884, 218754]
137025:[137025, 219236, 605, 136995, 218789]
137026:[137026, 219309, 806, 34934, 219217]
137027:[137027, 34433, 34808, 854, 34537]
137028:[137028, 34657, 213056, 215690, 216895]
137029:[137029, 34904, 137837, 34842, 75617]
137030:[137030, 1081, 46978, 34489, 34509]
137031:[137031, 14932, 14933, 34884, 216880]
137032:[137032, 34601, 34621, 637, 615]
137033:[137033, 34790, 35889, 127422, 844]
137034:[137034, 219210, 218918, 34884, 34650]
137035:[137035, 75742, 135187, 75611, 75612]
137036:[137036, 617, 246653, 114817, 34527]
137037:[137037, 219043, 802, 271841, 34900]
137038:[137038, 800, 34655, 215693, 271640]
137039:[137039, 128653, 271886, 271940, 271945]
137124:[137124, 219213, 219272, 219214, 218724]
137248:[137248, 850, 36311, 14890, 14923]
137249:[137249, 34850, 246689, 271096, 216148]
137250:[552, 553, 554, 555, 556]
137377:[137377, 34434, 1229, 218968, 1266]
137379:[137379, 34843, 652, 865, 137565]
137380:[137380, 34033, 46979, 34804, 14945]
137381:[137381, 137530, 137848, 719, 717]
137383:[137383, 137384, 137385, 34897, 34637]
137384:[137383, 137384, 137385, 34897, 34637]
137385:[137383, 137384, 137385, 34897, 34637]
137392:[137392, 225448, 803, 34314, 246729]
137394:[137394, 271641, 248620, 213041, 128199]
137395:[137395, 218716, 135214, 135215, 34478]
137396:[137396, 34557, 1232, 222634, 14936]
137398:[137398, 218728, 246316, 222813, 36301]
137407:[137407, 246313, 964, 213076, 352594]
137413:[137413, 352594, 352595, 213076, 137407]
137529:[137529, 608, 14904, 34662, 34935]
137530:[137530, 137381, 137848, 719, 717]
137561:[137561, 127424, 213200, 75562, 809]
137562:[137562, 75552, 75561, 75563, 37108]
137563:[137563, 34301, 36290, 246716, 271725]
137565:[137565, 216489, 865, 217518, 137379]
137608:[137608, 213206, 926, 927, 928]
137609:[137609, 34480, 215794, 271845, 127417]
137836:[137836, 218917, 136985, 136986, 222630]
137837:[137837, 137029, 34904, 851, 18838]
137847:[137847, 127375, 35884, 215984, 74018]
137848:[137848, 137381, 137530, 719, 717]
137849:[137849, 1243, 35002, 218894, 797]
137861:[137861, 1261, 34463, 34483, 34508]
212320:[212320, 267501, 807, 1252, 37165]
212321:[212321, 218922, 36320, 219249, 34200]
213041:[213041, 128199, 271965, 248620, 216680]
213055:[213055, 75665, 75666, 75716, 75661]
213056:[213056, 215690, 34657, 219215, 137028]
213073:[213073, 34461, 34481, 219208, 217392]
213074:[213074, 36322, 964, 246313, 137407]
213076:[213076, 137407, 352594, 352595, 246313]
213077:[213077, 246374, 846, 36322, 213074]
213106:[213106, 75750, 213146, 75589, 836]
213112:[213112, 859, 75601, 14963, 246613]
213146:[213146, 75589, 213106, 836, 216663]
213148:[213148, 14919, 14920, 75743, 271614]
213157:[213157, 34592, 137023, 1083, 74019]
213172:[213172, 83601, 354534, 1062, 218791]
213200:[213200, 137561, 127424, 271842, 75562]
213203:[213203, 1249, 217519, 18841, 218445]
213206:[213206, 137608, 127373, 926, 927]
213208:[213208, 34580, 34472, 34927, 1779]
213271:[213271, 213272, 34898, 217436, 718]
213272:[213272, 213271, 34898, 217436, 718]
213273:[213273, 127343, 1076, 222399, 34377]
213295:[213295, 219059, 34561, 36292, 75662]
213296:[213296, 34435, 225468, 219044, 834]
213297:[213297, 271724, 34629, 215985, 218767]
213668:[213668, 75559, 216869, 34512, 248621]
213751:[213751, 219229, 14931, 218921, 219217]
213752:[213752, 860, 216894, 219216, 919]
213753:[213753, 127345, 127344, 219227, 74020]
213757:[552, 553, 554, 555, 556]
215685:[215685, 219042, 219049, 615, 637]
215686:[215686, 14946, 219235, 14891, 34304]
215687:[215687, 819, 36300, 34582, 127422]
215688:[215688, 838, 215692, 36295, 34503]
215689:[215689, 75722, 278925, 135218, 34531]
215690:[215690, 213056, 219215, 34657, 137028]
215691:[215691, 26276, 75687, 36326, 34034]
215692:[215692, 215688, 838, 36295, 34503]
215693:[215693, 271640, 34655, 137038, 34646]
215794:[215794, 137609, 34883, 34785, 34480]
215905:[215905, 271627, 127417, 35000, 271845]
215983:[215983, 35883, 36301, 246761, 34658]
215984:[215984, 35884, 1265, 137847, 127375]
215985:[215985, 218767, 222631, 14915, 222400]
216148:[216148, 271096, 216884, 34850, 137249]
216158:[216158, 37187, 246643, 74020, 1140]
216489:[216489, 137565, 865, 217518, 137379]
216491:[216491, 14926, 219058, 75657, 217392]
216492:[216492, 34522, 37173, 246373, 34658]
216533:[216533, 136977, 222294, 246375, 36287]
216537:[216537, 818, 271619, 218389, 35003]
216551:[216551, 127426, 246624, 34457, 34477]
216653:[216653, 218919, 355023, 14914, 14934]
216661:[216661, 219206, 219205, 34586, 136979]
216663:[216663, 36310, 271070, 74003, 836]
216680:[216680, 648, 271965, 128199, 213041]
216869:[216869, 75559, 75552, 75561, 75563]
216879:[216879, 75638, 219274, 36285, 34541]
216880:[216880, 14932, 137031, 26274, 853]
216881:[216881, 246625, 34879, 14948, 75576]
216882:[216882, 34035, 217101, 137021, 34809]
216883:[216883, 34684, 34703, 246647, 34443]
216884:[216884, 216148, 271096, 34850, 219227]
216885:[216885, 614, 34930, 271843, 218924]
216886:[216886, 246645, 797, 356374, 75751]
216887:[216887, 800, 75568, 137038, 34655]
216888:[216888, 14912, 1258, 34587, 34627]
216889:[216889, 34489, 34509, 46978, 618]
216890:[216890, 219203, 34970, 218928, 1235]
216891:[216891, 75632, 861, 34791, 83597]
216892:[216892, 34200, 36306, 14902, 219238]
216893:[216893, 136979, 37152, 34586, 219205]
216894:[216894, 219216, 213752, 860, 919]
216895:[216895, 34700, 34443, 246647, 34684]
216896:[216896, 246626, 36287, 246375, 222294]
216897:[216897, 246691, 1064, 1211, 217556]
216898:[216898, 867, 246739, 810, 34503]
216937:[216937, 1142, 218631, 34508, 219248]
217101:[217101, 34035, 216882, 137021, 34809]
217392:[217392, 14926, 219208, 216491, 219058]
217435:[217435, 135186, 1250, 127341, 1242]
217436:[217436, 213271, 213272, 34898, 718]
217517:[552, 553, 554, 555, 556]
217518:[217518, 216489, 137565, 865, 34878]
217519:[217519, 213203, 1249, 18841, 654]
217520:[217520, 75744, 1231, 246312, 75748]
217521:[217521, 250931, 217523, 552, 553]
217522:[552, 553, 554, 555, 556]
217523:[217523, 250931, 552, 553, 554]
217524:[552, 553, 554, 555, 556]
217525:[217525, 34547, 218788, 14967, 75684]
217556:[217556, 246691, 216897, 35885, 1064]
217566:[552, 553, 554, 555, 556]
217567:[552, 553, 554, 555, 556]
218378:[218378, 75623, 808, 1072, 137035]
218383:[218383, 845, 246690, 75582, 34635]
218384:[218384, 825, 219249, 36320, 218922]
218389:[218389, 35003, 665, 216537, 818]
218390:[218390, 34501, 34521, 14936, 219056]
218445:[218445, 18841, 213148, 14919, 14920]
218446:[218446, 1139, 218677, 36305, 127590]
218447:[218447, 218894, 34885, 15464, 1075]
218631:[218631, 1142, 216937, 219248, 34508]
218674:[552, 553, 554, 555, 556]
218676:[218676, 355584, 127342, 1086, 246394]
218677:[218677, 1139, 36305, 218446, 127590]
218678:[218678, 34377, 1076, 267498, 213273]
218716:[218716, 137395, 135214, 135215, 34478]
218717:[218717, 75716, 1075, 15464, 34885]
218718:[218718, 34784, 34635, 34654, 75580]
218719:[218719, 14966, 651, 273288, 720]
218720:[218720, 36325, 34201, 136984, 75542]
218721:[218721, 1030, 75708, 127342, 355584]
218722:[218722, 136977, 246644, 216533, 222294]
218723:[218723, 34668, 75657, 219058, 115135]
218724:[218724, 75762, 271883, 271884, 219214]
218725:[218725, 1046, 1051, 135216, 75584]
218726:[218726, 219056, 273243, 267502, 34880]
218727:[218727, 222713, 271793, 1082, 246612]
218728:[218728, 137398, 246316, 222813, 36301]
218729:[218729, 136978, 34599, 34619, 246426]
218730:[218730, 645, 267503, 135194, 34591]
218731:[218731, 661, 352530, 716, 219211]
218732:[218732, 135217, 37165, 37168, 1252]
218750:[218750, 75727, 1767, 1770, 34686]
218754:[218754, 219246, 219312, 218884, 34968]
218759:[218759, 34933, 14908, 127593, 843]
218760:[218760, 75683, 246340, 246393, 1140]
218766:[218766, 34405, 728, 271882, 219271]
218767:[218767, 215985, 222631, 14915, 222400]
218769:[218769, 860, 213752, 36317, 216894]
218784:[218784, 83602, 219223, 36312, 75568]
218786:[218786, 271966, 273371, 75566, 218957]
218787:[218787, 135198, 271727, 271958, 219204]
218788:[218788, 75684, 75685, 217525, 1034]
218789:[218789, 817, 605, 857, 34304]
218791:[218791, 14925, 1062, 137248, 850]
218793:[218793, 219222, 246336, 218916, 34491]
218884:[218884, 218754, 219246, 219312, 34968]
218894:[218894, 218447, 137849, 1243, 35002]
218916:[218916, 34491, 34511, 34034, 36326]
218917:[218917, 137836, 136985, 136986, 222630]
218918:[218918, 34650, 34669, 137034, 219210]
218919:[218919, 216653, 355023, 14914, 14934]
218920:[218920, 34529, 34548, 14903, 34691]
218921:[218921, 219217, 34934, 219309, 14931]
218922:[218922, 36320, 212321, 219249, 218384]
218924:[218924, 271843, 614, 1256, 26324]
218928:[218928, 1235, 26277, 216890, 1781]
218955:[218955, 75631, 34614, 34674, 34693]
218957:[218957, 647, 75566, 654, 273371]
218958:[218958, 26287, 36290, 34301, 137563]
218959:[218959, 34533, 34552, 34962, 34527]
218968:[218968, 34434, 137377, 14928, 1229]
218977:[218977, 34967, 75585, 246704, 219215]
218978:[218978, 727, 246337, 219243, 34704]
218987:[218987, 75569, 278926, 225468, 1262]
218988:[218988, 1034, 75684, 75685, 218788]
219038:[219038, 1228, 1214, 1255, 34199]
219041:[219041, 219048, 75689, 822, 34549]
219042:[219042, 219049, 215685, 615, 637]
219043:[219043, 802, 137037, 271841, 34900]
219044:[219044, 834, 75691, 213296, 34435]
219045:[219045, 607, 34688, 34707, 1079]
219046:[219046, 34968, 219312, 219246, 218754]
219047:[219047, 246615, 222606, 246730, 1029]
219048:[219041, 219048, 75689, 822, 34549]
219049:[219042, 219049, 215685, 615, 637]
219050:[219050, 34666, 271823, 34585, 34627]
219056:[219056, 218726, 273243, 267502, 34501]
219057:[219057, 14905, 31782, 833, 36327]
219058:[219058, 75657, 216491, 14926, 217392]
219059:[219059, 213295, 36292, 74003, 271070]
219106:[219106, 34969, 83600, 34630, 218917]
219203:[219203, 216890, 34970, 218928, 606]
219204:[219204, 271958, 135198, 218787, 135194]
219205:[219205, 34586, 136979, 219206, 216893]
219206:[219206, 216661, 219205, 34586, 136979]
219207:[219207, 31782, 219057, 14905, 833]
219208:[219208, 217392, 14926, 216491, 213073]
219209:[219209, 863, 46983, 271621, 14888]
219210:[219210, 137034, 218918, 34884, 34650]
219211:[219211, 716, 661, 218731, 137530]
219212:[219212, 75662, 34646, 34665, 34561]
219213:[219213, 137124, 219272, 219214, 218724]
219214:[219214, 219272, 218724, 75762, 271883]
219215:[219215, 215690, 213056, 75585, 34657]
219216:[219216, 216894, 213752, 919, 920]
219217:[219217, 218921, 34934, 219309, 14931]
219218:[219218, 219224, 717, 719, 34706]
219219:[219219, 798, 827, 75550, 14924]
219220:[219220, 271940, 271945, 137039, 221923]
219221:[219221, 34902, 34141, 75728, 34582]
219222:[219222, 246336, 218793, 852, 218916]
219223:[219223, 36312, 37166, 354663, 37147]
219224:[219224, 219218, 34706, 717, 719]
219227:[219227, 216884, 213753, 216148, 271096]
219229:[219229, 213751, 14931, 218921, 219217]
219230:[219230, 75763, 115135, 14935, 354521]
219231:[219231, 267507, 849, 271966, 218786]
219233:[219233, 271950, 271951, 271952, 271953]
219234:[552, 553, 554, 555, 556]
219235:[219235, 14946, 215686, 14891, 83597]
219236:[219236, 136995, 137025, 34510, 36321]
219237:[219237, 862, 246739, 216898, 74017]
219238:[219238, 14902, 36306, 216892, 34877]
219243:[219243, 34704, 246337, 36316, 273242]
219244:[219244, 75629, 34589, 34493, 34513]
219245:[219245, 18838, 851, 36314, 137837]
219246:[219246, 219312, 218754, 34968, 218884]
219247:[552, 553, 554, 555, 556]
219248:[219248, 218631, 1142, 216937, 34508]
219249:[219249, 36320, 218922, 212321, 218384]
219270:[219270, 271950, 271951, 271952, 271953]
219271:[219271, 271882, 75746, 218766, 34405]
219272:[219272, 219214, 218724, 75762, 219213]
219273:[219273, 34438, 1766, 115095, 806]
219274:[219274, 14916, 216879, 75760, 75753]
219275:[552, 553, 554, 555, 556]
219309:[219309, 137026, 34934, 219217, 806]
219310:[219310, 34302, 609, 848, 34549]
219311:[552, 553, 554, 555, 556]
219312:[219312, 219246, 218754, 34968, 218884]
221923:[221923, 221924, 219220, 271940, 271945]
221924:[221923, 221924, 219220, 271940, 271945]
221932:[221932, 653, 34391, 135199, 135196]
222294:[222294, 246375, 216533, 136977, 36287]
222398:[222398, 14927, 18839, 354317, 246703]
222399:[222399, 246644, 127343, 218722, 213273]
222400:[222400, 271618, 1047, 1053, 14915]
222606:[222606, 219047, 246615, 1029, 246730]
222630:[222630, 136985, 136986, 137836, 218917]
222631:[222631, 218767, 215985, 14915, 222400]
222634:[222634, 1232, 137396, 34557, 14936]
222713:[222713, 271793, 218727, 36307, 1082]
222813:[222813, 36301, 35883, 218728, 137398]
225448:[225448, 803, 137392, 246729, 14934]
225467:[225467, 246394, 75616, 34499, 34519]
225468:[225468, 34435, 213296, 218987, 219044]
225469:[225469, 246261, 75728, 34141, 75658]
225897:[552, 553, 554, 555, 556]
225899:[552, 553, 554, 555, 556]
225900:[552, 553, 554, 555, 556]
246261:[225469, 246261, 75728, 34141, 75658]
246312:[246312, 217520, 75744, 37170, 1231]
246313:[246313, 137407, 964, 213076, 352594]
246316:[246316, 1230, 137398, 218728, 135132]
246336:[246336, 219222, 218793, 852, 218916]
246337:[246337, 219243, 34704, 36316, 727]
246339:[246339, 127341, 246687, 135186, 217435]
246340:[246340, 246393, 75683, 75609, 75610]
246373:[246373, 34590, 37173, 34880, 216492]
246374:[246374, 846, 213077, 36322, 34998]
246375:[246375, 222294, 36287, 216533, 136977]
246376:[246376, 34629, 354521, 14935, 75763]
246393:[246393, 246340, 75683, 75609, 75610]
246394:[246394, 225467, 75616, 34499, 34519]
246395:[246395, 34581, 14889, 34541, 34560]
246426:[246426, 248138, 34599, 34619, 75753]
246610:[246610, 75539, 814, 837, 219045]
246611:[246611, 34044, 135210, 128545, 34313]
246612:[246612, 1082, 34597, 34617, 218727]
246613:[246613, 612, 34470, 34555, 213112]
246614:[246614, 34927, 34580, 213208, 34472]
246615:[246615, 219047, 222606, 246730, 1029]
246616:[246616, 35004, 127340, 1263, 34691]
246617:[246617, 34929, 46981, 34935, 608]
246624:[246624, 127426, 216551, 34457, 34477]
246625:[246625, 216881, 34879, 75576, 75577]
246626:[246626, 36287, 246375, 222294, 216896]
246639:[246639, 611, 34899, 74016, 811]
246643:[246643, 74020, 216158, 37187, 1140]
246644:[246644, 222399, 127343, 218722, 136977]
246645:[246645, 216886, 797, 356374, 75751]
246646:[246646, 75747, 1781, 26277, 1235]
246647:[246647, 34443, 34700, 34684, 34703]
246653:[246653, 617, 137036, 613, 114817]
246654:[246654, 1264, 34694, 639, 640]
246655:[246655, 36321, 34510, 136995, 219236]
246687:[246687, 75765, 34702, 246339, 127341]
246689:[246689, 137249, 14922, 273287, 34850]
246690:[246690, 75582, 845, 820, 218383]
246691:[246691, 216897, 1064, 1211, 217556]
246692:[246692, 75580, 815, 34618, 35885]
246703:[246703, 354317, 828, 18839, 14927]
246704:[246704, 34967, 218977, 75585, 14948]
246716:[246716, 271725, 137563, 35000, 34301]
246717:[246717, 75586, 824, 14892, 14907]
246728:[246728, 75586, 34997, 1026, 35887]
246729:[246729, 14934, 803, 225448, 14914]
246730:[246730, 246615, 219047, 222606, 36315]
246739:[246739, 216898, 867, 219237, 862]
246761:[246761, 34658, 215983, 34522, 216492]
248138:[246426, 248138, 34599, 34619, 75753]
248620:[248620, 213041, 128199, 271965, 137394]
248621:[248621, 34512, 213668, 665, 75559]
250931:[250931, 217523, 217521, 552, 553]
267495:[552, 553, 554, 555, 556]
267496:[552, 553, 554, 555, 556]
267497:[267497, 273288, 352530, 218731, 218719]
267498:[267498, 1087, 791, 14962, 218678]
267500:[267500, 271730, 135132, 135133, 866]
267501:[267501, 212320, 807, 1252, 37165]
267502:[267502, 273243, 34880, 218726, 34590]
267503:[267503, 135194, 218730, 645, 34591]
267506:[267506, 864, 271729, 271842, 75588]
267507:[267507, 219231, 849, 271966, 218786]
267511:[267511, 135195, 135203, 271937, 271938]
267556:[552, 553, 554, 555, 556]
267625:[267625, 34678, 34697, 75540, 811]
271070:[271070, 74003, 36310, 216663, 36292]
271096:[271096, 216148, 216884, 34850, 137249]
271097:[271097, 34696, 137019, 271935, 271943]
271610:[271610, 271612, 271727, 218787, 135198]
271611:[552, 553, 554, 555, 556]
271612:[271610, 271612, 271727, 218787, 135198]
271613:[552, 553, 554, 555, 556]
271614:[271614, 75743, 14919, 14920, 213148]
271615:[271615, 14963, 14885, 75601, 859]
271616:[271616, 137022, 835, 34848, 135218]
271617:[271617, 36297, 1267, 14930, 14945]
271618:[271618, 1047, 1053, 222400, 37188]
271619:[271619, 818, 216537, 75609, 75610]
271621:[271621, 863, 219209, 34898, 213272]
271627:[271627, 215905, 127417, 35000, 271845]
271636:[271636, 83603, 1066, 34539, 34558]
271640:[271640, 215693, 34655, 137038, 34646]
271641:[271641, 137394, 248620, 213041, 128199]
271722:[271722, 664, 1027, 826, 35005]
271724:[271724, 213297, 215985, 218767, 222631]
271725:[271725, 246716, 35000, 137563, 34301]
271727:[271727, 218787, 135198, 271958, 271610]
271728:[271728, 135191, 34442, 271937, 271938]
271729:[271729, 864, 267506, 271842, 75588]
271730:[271730, 267500, 135132, 135133, 1230]
271792:[271792, 83596, 1260, 36291, 34611]
271793:[271793, 222713, 218727, 36307, 1082]
271823:[271823, 34666, 34627, 219050, 34587]
271841:[271841, 137037, 219043, 802, 34900]
271842:[271842, 271729, 864, 267506, 75588]
271843:[271843, 218924, 614, 216885, 1256]
271844:[271844, 1048, 46984, 14928, 36327]
271845:[271845, 127417, 34480, 137609, 215905]
271882:[271882, 219271, 75746, 218766, 34405]
271883:[271883, 271884, 75762, 218724, 34551]
271884:[271883, 271884, 75762, 218724, 34551]
271886:[271886, 128653, 137039, 271940, 271945]
271887:[271887, 34442, 219270, 271950, 271951]
271935:[271935, 271943, 271949, 137019, 34696]
271937:[271937, 271938, 271941, 271942, 271948]
271938:[271937, 271938, 271941, 271942, 271948]
271939:[271939, 271944, 271946, 34391, 271610]
271940:[271940, 271945, 219220, 137039, 128653]
271941:[271937, 271938, 271941, 271942, 271948]
271942:[271937, 271938, 271941, 271942, 271948]
271943:[271935, 271943, 271949, 137019, 34696]
271944:[271939, 271944, 271946, 34391, 271610]
271945:[271940, 271945, 219220, 137039, 128653]
271946:[271939, 271944, 271946, 34391, 271610]
271947:[271947, 135196, 135199, 271954, 14967]
271948:[271937, 271938, 271941, 271942, 271948]
271949:[271935, 271943, 271949, 137019, 34696]
271950:[271950, 271951, 271952, 271953, 271955]
271951:[271950, 271951, 271952, 271953, 271955]
271952:[271950, 271951, 271952, 271953, 271955]
271953:[271950, 271951, 271952, 271953, 271955]
271954:[271954, 271947, 135196, 14967, 135199]
271955:[271950, 271951, 271952, 271953, 271955]
