135194:"{'regulation of myeloid cell differentiation (GO:0045637)', 'positive regulation of kidney development (GO:0090184)', 'regulation of hemopoiesis (GO:1903706)', 'negative regulation of leukocyte apoptotic process (GO:2000107)', 'regulation of fat cell proliferation (GO:0070344)', 'positive regulation of antigen processing and presentation (GO:0002579)', 'cardiac ventricle formation (GO:0003211)', 'dendritic cell chemotaxis (GO:0002407)', 'negative regulation of androgen receptor signaling pathway (GO:0060766)', 'regulation of dendritic cell apoptotic process (GO:2000668)', 'entrainment of circadian clock by photoperiod (GO:0043153)', 'T-helper cell differentiation (GO:0042093)', 'photoperiodism (GO:0009648)', 'protein-DNA complex disassembly (GO:0032986)', 'negative regulation of dendritic cell apoptotic process (GO:2000669)', 'positive regulation of peptidyl-lysine acetylation (GO:2000758)', 'positive regulation of dendritic cell antigen processing and presentation (GO:0002606)', 'regulation of antigen receptor-mediated signaling pathway (GO:0050854)', 'regulation of interleukin-1 beta production (GO:0032651)', 'regulation of interleukin-1 secretion (GO:0050704)', 'regulation of keratinocyte differentiation (GO:0045616)', 'oxygen transport (GO:0015671)', 'regulation of dendritic cell antigen processing and presentation (GO:0002604)', 'positive regulation of glycoprotein biosynthetic process (GO:0010560)', 'gas transport (GO:0015669)', 'response to prostaglandin E (GO:0034695)', 'regulation of ossification (GO:0030278)', 'positive regulation of phospholipid metabolic process (GO:1903727)', 'regulation of B cell receptor signaling pathway (GO:0050855)', 'immunological synapse formation (GO:0001771)'}"
271641:"{'negative regulation of cell activation (GO:0050866)', 'cellular response to growth hormone stimulus (GO:0071378)', 'regulation of fibroblast proliferation (GO:0048145)', 'acute inflammatory response (GO:0002526)', 'positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)', 'regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)', 'acute-phase response (GO:0006953)', 'positive regulation of protein export from nucleus (GO:0046827)', 'interferon-gamma-mediated signaling pathway (GO:0060333)', 'Wnt signaling pathway, calcium modulating pathway (GO:0007223)', 'ER overload response (GO:0006983)', 'regulation of platelet activation (GO:0010543)', 'positive regulation of stem cell proliferation (GO:2000648)', 'negative regulation of anoikis (GO:2000811)', 'MAPK cascade (GO:0000165)', 'regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)', 'interleukin-6-mediated signaling pathway (GO:0070102)', 'leukocyte tethering or rolling (GO:0050901)', 'negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)', 'regulation of peptidyl-tyrosine phosphorylation (GO:0050730)', 'positive regulation of DNA replication (GO:0045740)', 'negative regulation of platelet activation (GO:0010544)', 'positive regulation of neuron death (GO:1901216)', 'platelet-derived growth factor receptor signaling pathway (GO:0048008)', 'negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587)', 'leukocyte adhesion to vascular endothelial cell (GO:0061756)', 'negative regulation of transferase activity (GO:0051348)', 'positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)', 'growth hormone receptor signaling pathway (GO:0060396)', 'replicative senescence (GO:0090399)'}"
75683:"{'regulation of vascular endothelial growth factor production (GO:0010574)', 'response to corticosteroid (GO:0031960)', 'glutamine family amino acid metabolic process (GO:0009064)', 'negative regulation of signal transduction in absence of ligand (GO:1901099)', 'regulation of NF-kappaB import into nucleus (GO:0042345)', 'positive regulation of T cell mediated immunity (GO:0002711)', 'regulation of smooth muscle cell proliferation (GO:0048660)', 'positive regulation of cytokine biosynthetic process (GO:0042108)', 'positive regulation of nitric oxide metabolic process (GO:1904407)', 'positive regulation of smooth muscle cell apoptotic process (GO:0034393)', 'T-helper 17 cell lineage commitment (GO:0072540)', 'regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)', 'T-helper cell lineage commitment (GO:0002295)', 'positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)', 'response to glucocorticoid (GO:0051384)', 'regulation of calcidiol 1-monooxygenase activity (GO:0060558)', 'regulation of chemokine biosynthetic process (GO:0045073)', 'positive regulation of NK T cell activation (GO:0051135)', 'positive regulation of interleukin-2 production (GO:0032743)', 'regulation of smooth muscle cell apoptotic process (GO:0034391)', 'positive regulation of fever generation (GO:0031622)', 'positive regulation of nitric oxide biosynthetic process (GO:0045429)', 'regulation of endothelial cell development (GO:1901550)', 'positive regulation of acute inflammatory response (GO:0002675)', 'negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)', 'positive regulation of NF-kappaB import into nucleus (GO:0042346)', 'T-helper 17 cell differentiation (GO:0072539)', 'positive regulation of interleukin-2 biosynthetic process (GO:0045086)', 'glutamate metabolic process (GO:0006536)', 'regulation of NK T cell activation (GO:0051133)'}"
36285:"{'mannose metabolic process (GO:0006013)', 'response to misfolded protein (GO:0051788)', 'positive regulation of protein homooligomerization (GO:0032464)', 'positive regulation of nucleobase-containing compound transport (GO:0032241)', ""regulation of mRNA 3'-end processing (GO:0031440)"", 'negative regulation of circadian rhythm (GO:0042754)', 'regulation of amyloid-beta clearance (GO:1900221)', 'chaperone-mediated protein transport (GO:0072321)', 'quaternary ammonium group transport (GO:0015697)', 'amyloid precursor protein catabolic process (GO:0042987)', 'positive regulation of RNA export from nucleus (GO:0046833)', 'cellular phosphate ion homeostasis (GO:0030643)', 'regulation of metaphase/anaphase transition of cell cycle (GO:1902099)', 'regulation of amyloid fibril formation (GO:1905906)', 'regulation of translational initiation (GO:0006446)', 'amino-acid betaine transport (GO:0015838)', 'negative regulation of protein homooligomerization (GO:0032463)', 'cellular trivalent inorganic anion homeostasis (GO:0072502)', 'myelin maintenance (GO:0043217)', 'cellular divalent inorganic anion homeostasis (GO:0072501)', ""positive regulation of mRNA 3'-end processing (GO:0031442)"", 'inorganic anion transport (GO:0015698)', 'central nervous system myelination (GO:0022010)', 'microglial cell activation (GO:0001774)', 'negative regulation of amyloid-beta formation (GO:1902430)', 'peptidyl-lysine dimethylation (GO:0018027)', 'protein deglycosylation (GO:0006517)', 'carnitine transport (GO:0015879)', 'cellular monovalent inorganic anion homeostasis (GO:0030320)', 'positive regulation of amyloid-beta formation (GO:1902004)'}"
218726:"{'regulation of fertilization (GO:0080154)', 'regulation of cell-matrix adhesion (GO:0001952)', 'regulation of adiponectin secretion (GO:0070163)', 'regulation of epidermal growth factor-activated receptor activity (GO:0007176)', 'inner ear receptor cell development (GO:0060119)', 'negative regulation of epithelial to mesenchymal transition (GO:0010719)', 'negative regulation of insulin receptor signaling pathway (GO:0046627)', 'inorganic cation import across plasma membrane (GO:0098659)', 'rRNA transport (GO:0051029)', 'mitotic chromosome condensation (GO:0007076)', 'porphyrin-containing compound biosynthetic process (GO:0006779)', 'positive regulation of protein acetylation (GO:1901985)', 'snRNA modification (GO:0040031)', 'negative regulation of cellular response to insulin stimulus (GO:1900077)', 'positive regulation of microglial cell activation (GO:1903980)', 'oxygen homeostasis (GO:0032364)', 'regulation of MHC class I biosynthetic process (GO:0045343)', 'granzyme-mediated apoptotic signaling pathway (GO:0008626)', 'posttranscriptional regulation of gene expression (GO:0010608)', 'positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)', 'regulation of extent of cell growth (GO:0061387)', 'regulation of hydrogen peroxide-induced cell death (GO:1903205)', ""3'-phosphoadenosine 5'-phosphosulfate biosynthetic process (GO:0050428)"", 'purine ribonucleoside bisphosphate biosynthetic process (GO:0034036)', 'regulation of ERBB signaling pathway (GO:1901184)', 'neuron projection maintenance (GO:1990535)', 'protein localization to nuclear envelope (GO:0090435)', 'cellular response to amyloid-beta (GO:1904646)', 'chromosome condensation (GO:0030261)', 'response to amyloid-beta (GO:1904645)'}"
34682:"{'response to amino acid (GO:0043200)', 'substrate-dependent cell migration, cell extension (GO:0006930)', 'histidine metabolic process (GO:0006547)', 'estrogen biosynthetic process (GO:0006703)', 'regulation of fat cell proliferation (GO:0070344)', 'regulation of sequestering of triglyceride (GO:0010889)', 'regulation of synapse assembly (GO:0051963)', 'negative regulation of neural precursor cell proliferation (GO:2000178)', 'negative regulation of membrane potential (GO:0045837)', 'dolichyl diphosphate metabolic process (GO:0046465)', 'regulation of Notch signaling pathway (GO:0008593)', 'negative regulation of cellular response to hypoxia (GO:1900038)', 'chitin catabolic process (GO:0006032)', 'positive regulation of autophagy (GO:0010508)', 'astrocyte differentiation (GO:0048708)', 'dolichyl diphosphate biosynthetic process (GO:0006489)', 'citrulline metabolic process (GO:0000052)', 'positive regulation of synapse assembly (GO:0051965)', 'protein localization to microtubule cytoskeleton (GO:0072698)', 'negative regulation of lipid storage (GO:0010888)', 'phosphatidylserine metabolic process (GO:0006658)', 'regulation of respiratory system process (GO:0044065)', 'positive regulation of triglyceride catabolic process (GO:0010898)', 'cell junction maintenance (GO:0034331)', 'aminoglycan catabolic process (GO:0006026)', 'postsynaptic density assembly (GO:0097107)', 'nucleic acid-templated transcription (GO:0097659)', 'sphingosine-1-phosphate signaling pathway (GO:0003376)', 'phosphatidylserine acyl-chain remodeling (GO:0036150)', 'chitin metabolic process (GO:0006030)'}"
1766:"{'detection of calcium ion (GO:0005513)', 'positive regulation of protein autophosphorylation (GO:0031954)', 'negative regulation of peptidyl-threonine phosphorylation (GO:0010801)', 'regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)', 'positive regulation of calcium ion transmembrane transporter activity (GO:1901021)', 'positive regulation of protein localization to cell surface (GO:2000010)', 'regulation of striated muscle contraction (GO:0006942)', 'regulation of cAMP biosynthetic process (GO:0030817)', 'regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)', 'positive regulation of phosphoprotein phosphatase activity (GO:0032516)', 'positive regulation of cyclic nucleotide biosynthetic process (GO:0030804)', 'regulation of cyclic nucleotide metabolic process (GO:0030799)', 'regulation of cardiac muscle contraction (GO:0055117)', 'negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)', 'positive regulation of phosphatase activity (GO:0010922)', 'positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)', 'regulation of cell communication by electrical coupling (GO:0010649)', 'substantia nigra development (GO:0021762)', 'negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)', 'regulation of peptidyl-threonine phosphorylation (GO:0010799)', 'regulation of phosphoprotein phosphatase activity (GO:0043666)', 'positive regulation of cyclic nucleotide metabolic process (GO:0030801)', 'positive regulation of calcium-mediated signaling (GO:0050850)', 'negative regulation of calcium-mediated signaling (GO:0050849)', 'positive regulation of cAMP biosynthetic process (GO:0030819)', 'positive regulation of peptidyl-threonine phosphorylation (GO:0010800)', 'positive regulation of protein dephosphorylation (GO:0035307)', 'regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)', 'regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)', 'regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)'}"
216881:"{'arginine biosynthetic process (GO:0006526)', 'neuronal ion channel clustering (GO:0045161)', 'positive regulation of amyloid-beta clearance (GO:1900223)', 'homocysteine metabolic process (GO:0050667)', 'vasodilation (GO:0042311)', 'negative regulation of glycoprotein biosynthetic process (GO:0010561)', 'regulation of protein K63-linked ubiquitination (GO:1900044)', 'regulation of early endosome to late endosome transport (GO:2000641)', 'regulation of amyloid-beta clearance (GO:1900221)', 'positive regulation of RNA metabolic process (GO:0051254)', 'glutamine family amino acid biosynthetic process (GO:0009084)', 'regulation of Golgi organization (GO:1903358)', 'cellular response to dopamine (GO:1903351)', 'positive regulation of catalytic activity (GO:0043085)', 'regulation of cytoplasmic transport (GO:1903649)', 'response to dopamine (GO:1903350)', 'regulation of hyaluronan biosynthetic process (GO:1900125)', 'peptidyl-threonine dephosphorylation (GO:0035970)', 'citrulline metabolic process (GO:0000052)', 'regulation of amyloid precursor protein biosynthetic process (GO:0042984)', 'regulation of glycogen (starch) synthase activity (GO:2000465)', 'oxygen transport (GO:0015671)', 'cellular biogenic amine metabolic process (GO:0006576)', 'axonal transport of mitochondrion (GO:0019896)', 'regulation of stress-activated protein kinase signaling cascade (GO:0070302)', 'gas transport (GO:0015669)', 'desensitization of G-protein coupled receptor protein signaling pathway (GO:0002029)', 'urea cycle (GO:0000050)', 'regulation of lipid kinase activity (GO:0043550)', 'growth hormone receptor signaling pathway (GO:0060396)'}"
216895:"{'regulation of dendrite extension (GO:1903859)', 'negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)', 'regulation of synaptic transmission, glutamatergic (GO:0051966)', 'vocal learning (GO:0042297)', 'mineralocorticoid biosynthetic process (GO:0006705)', 'modulation of excitatory postsynaptic potential (GO:0098815)', 'positive regulation of microtubule motor activity (GO:2000576)', 'positive regulation of cell communication (GO:0010647)', 'regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)', 'neuromuscular junction development (GO:0007528)', 'positive regulation of cholesterol storage (GO:0010886)', 'cellular response to dopamine (GO:1903351)', 'response to catecholamine (GO:0071869)', 'cellular response to monoamine stimulus (GO:0071868)', 'positive regulation of regulated secretory pathway (GO:1903307)', 'response to dopamine (GO:1903350)', 'positive regulation of dendrite extension (GO:1903861)', 'granzyme-mediated apoptotic signaling pathway (GO:0008626)', 'protein localization to cell periphery (GO:1990778)', 'membrane depolarization during cardiac muscle cell action potential (GO:0086012)', 'negative regulation of hydrogen peroxide-induced cell death (GO:1903206)', 'regulation of calcium ion-dependent exocytosis (GO:0017158)', 'retinal ganglion cell axon guidance (GO:0031290)', 'glucocorticoid biosynthetic process (GO:0006704)', 'positive regulation of calcium ion-dependent exocytosis (GO:0045956)', 'imitative learning (GO:0098596)', 'regulation of microtubule nucleation (GO:0010968)', 'cellular response to magnesium ion (GO:0071286)', 'response to UV-A (GO:0070141)', 'mammary gland epithelium development (GO:0061180)'}"
34302:"{'negative regulation of cellular protein localization (GO:1903828)', 'focal adhesion assembly (GO:0048041)', 'negative regulation of protein complex assembly (GO:0031333)', 'positive regulation of protein localization to centrosome (GO:1904781)', 'mRNA polyadenylation (GO:0006378)', 'copper ion homeostasis (GO:0055070)', 'plasma membrane bounded cell projection organization (GO:0120036)', 'regulation of NFAT protein import into nucleus (GO:0051532)', 'adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway (GO:0007197)', 'purine ribonucleoside monophosphate catabolic process (GO:0009169)', 'regulation of protein tyrosine kinase activity (GO:0061097)', 'RNA polyadenylation (GO:0043631)', 'polyphosphate metabolic process (GO:0006797)', 'positive regulation of microglial cell activation (GO:1903980)', 'aggrephagy (GO:0035973)', 'positive regulation of cellular extravasation (GO:0002693)', 'membrane raft assembly (GO:0001765)', 'regulation of RNA export from nucleus (GO:0046831)', 'cell-substrate adherens junction assembly (GO:0007045)', 'response to lead ion (GO:0010288)', 'snRNA transcription from RNA polymerase III promoter (GO:0042796)', 'astrocyte activation (GO:0048143)', 'negative regulation of glycogen biosynthetic process (GO:0045719)', 'cellular copper ion homeostasis (GO:0006878)', 'phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway (GO:0007207)', 'positive regulation of protein binding (GO:0032092)', 'neuron projection maintenance (GO:1990535)', 'positive regulation of binding (GO:0051099)', 'cellular response to amyloid-beta (GO:1904646)', 'response to amyloid-beta (GO:1904645)'}"
845:"{'arginine biosynthetic process (GO:0006526)', 'monoterpenoid metabolic process (GO:0016098)', 'cellular modified amino acid biosynthetic process (GO:0042398)', 'regulation of protein targeting (GO:1903533)', 'negative regulation of cholesterol storage (GO:0010887)', 'N-glycan processing (GO:0006491)', 'positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)', 'negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)', 'protein hydroxylation (GO:0018126)', 'regulation of cellular protein metabolic process (GO:0032268)', 'NAD biosynthetic process (GO:0009435)', 'regulation of mitochondrion organization (GO:0010821)', 'positive regulation of ATP biosynthetic process (GO:2001171)', 'N-acetylneuraminate catabolic process (GO:0019262)', 'regulation of mitochondrial fission (GO:0090140)', 'polyamine biosynthetic process (GO:0006596)', 'amino sugar catabolic process (GO:0046348)', 'NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)', 'regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)', 'positive regulation of mitochondrial fission (GO:0090141)', 'regulation of establishment of protein localization to mitochondrion (GO:1903747)', 'positive regulation of erythrocyte differentiation (GO:0045648)', 'regulation of male gonad development (GO:2000018)', 'purine ribonucleoside bisphosphate biosynthetic process (GO:0034036)', 'flagellated sperm motility (GO:0030317)', 'negative regulation of cytokine biosynthetic process (GO:0042036)', 'mesodermal cell fate commitment (GO:0001710)', 'protein localization to non-motile cilium (GO:0097499)', 'secretion (GO:0046903)', 'folic acid-containing compound biosynthetic process (GO:0009396)'}"
34549:"{'SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)', 'negative regulation of dephosphorylation (GO:0035305)', 'regulation of intracellular protein transport (GO:0033157)', 'positive regulation of activin receptor signaling pathway (GO:0032927)', 'pentose metabolic process (GO:0019321)', 'activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635)', 'galactosylceramide metabolic process (GO:0006681)', 'regulation of collateral sprouting (GO:0048670)', 'positive regulation of membrane potential (GO:0045838)', 'regulation of phosphatase activity (GO:0010921)', 'alpha-beta T cell activation (GO:0046631)', 'protein lipoylation (GO:0009249)', 'positive regulation of vesicle fusion (GO:0031340)', 'negative regulation of phosphatase activity (GO:0010923)', 'exit from host cell (GO:0035891)', 'positive regulation of receptor binding (GO:1900122)', 'rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)', 'ribosomal large subunit export from nucleus (GO:0000055)', 'establishment of protein localization to chromatin (GO:0071169)', 'AMP metabolic process (GO:0046033)', 'snRNA transcription from RNA polymerase III promoter (GO:0042796)', 'ribosomal small subunit export from nucleus (GO:0000056)', 'nodal signaling pathway (GO:0038092)', 'positive regulation of protein localization to Cajal body (GO:1904871)', 'viral release from host cell (GO:0019076)', 'purine nucleotide biosynthetic process (GO:0006164)', 'positive regulation of axonogenesis (GO:0050772)', 'positive regulation of mitochondrial membrane potential (GO:0010918)', 'response to UV-A (GO:0070141)', 'immunological synapse formation (GO:0001771)'}"
611:"{'regulation of protein localization to Cajal body (GO:1904869)', 'regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)', 'gastrulation with mouth forming second (GO:0001702)', 'regulation of memory T cell differentiation (GO:0043380)', 'positive regulation of smooth muscle cell apoptotic process (GO:0034393)', 'sequestering of extracellular ligand from receptor (GO:0035581)', 'quaternary ammonium group transport (GO:0015697)', 'interleukin-23-mediated signaling pathway (GO:0038155)', 'positive regulation of activation of Janus kinase activity (GO:0010536)', 'regulation of T-helper 17 type immune response (GO:2000316)', 'positive regulation of NK T cell activation (GO:0051135)', 'regulation of T-helper 1 type immune response (GO:0002825)', 'regulation of smooth muscle cell apoptotic process (GO:0034391)', 'amino-acid betaine transport (GO:0015838)', 'positive regulation of T-helper 17 type immune response (GO:2000318)', 'T-helper 1 type immune response (GO:0042088)', 'regulation of activation of Janus kinase activity (GO:0010533)', 'regulation of natural killer cell activation (GO:0032814)', 'regulation of T-helper 17 cell lineage commitment (GO:2000328)', 'positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857)', 'positive regulation of protein localization to Cajal body (GO:1904871)', 'positive regulation of establishment of protein localization to telomere (GO:1904851)', 'positive regulation of tissue remodeling (GO:0034105)', 'positive regulation of memory T cell differentiation (GO:0043382)', 'positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860)', 'carnitine transport (GO:0015879)', 'negative regulation of interleukin-17 production (GO:0032700)', 'regulation of natural killer cell proliferation (GO:0032817)', 'maintenance of protein location in extracellular region (GO:0071694)', 'regulation of NK T cell activation (GO:0051133)'}"
34518:"{'response to misfolded protein (GO:0051788)', 'positive regulation of protein homooligomerization (GO:0032464)', 'positive regulation of nucleobase-containing compound transport (GO:0032241)', 'homocysteine metabolic process (GO:0050667)', ""regulation of mRNA 3'-end processing (GO:0031440)"", 'positive regulation of mitotic nuclear division (GO:0045840)', 'chaperone-mediated protein transport (GO:0072321)', 'short-chain fatty acid catabolic process (GO:0019626)', 'positive regulation of mitotic sister chromatid separation (GO:1901970)', 'quaternary ammonium group transport (GO:0015697)', 'spinal cord dorsal/ventral patterning (GO:0021513)', 'amyloid precursor protein catabolic process (GO:0042987)', 'positive regulation of RNA export from nucleus (GO:0046833)', 'positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)', 'positive regulation of mitotic metaphase/anaphase transition (GO:0045842)', 'regulation of metaphase/anaphase transition of cell cycle (GO:1902099)', 'regulation of amyloid fibril formation (GO:1905906)', 'amino-acid betaine transport (GO:0015838)', 'negative regulation of protein homooligomerization (GO:0032463)', 'myelin maintenance (GO:0043217)', ""positive regulation of mRNA 3'-end processing (GO:0031442)"", 'central nervous system myelination (GO:0022010)', 'short-chain fatty acid metabolic process (GO:0046459)', 'microglial cell activation (GO:0001774)', 'positive regulation of mitotic cell cycle phase transition (GO:1901992)', 'negative regulation of amyloid-beta formation (GO:1902430)', 'regulation of mitotic metaphase/anaphase transition (GO:0030071)', 'carnitine transport (GO:0015879)', 'positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)', 'positive regulation of amyloid-beta formation (GO:1902004)'}"
271950:"{'positive regulation of telomerase activity (GO:0051973)', 'negative regulation of stress-activated MAPK cascade (GO:0032873)', 'regulation of chromosome organization (GO:0033044)', 'branching morphogenesis of an epithelial tube (GO:0048754)', 'regulation of response to DNA damage stimulus (GO:2001020)', 'regulation of fibroblast proliferation (GO:0048145)', 'energy reserve metabolic process (GO:0006112)', 'regulation of monocyte differentiation (GO:0045655)', 'branching involved in ureteric bud morphogenesis (GO:0001658)', 'regulation of telomerase activity (GO:0051972)', 'positive regulation of fibroblast proliferation (GO:0048146)', 'ureteric bud morphogenesis (GO:0060675)', 'negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)', 'regulation of mesenchymal cell proliferation (GO:0010464)', 'protein-DNA complex disassembly (GO:0032986)', 'negative regulation of fibroblast proliferation (GO:0048147)', 'positive regulation of mesenchymal cell proliferation (GO:0002053)', 'ERK1 and ERK2 cascade (GO:0070371)', 'beta-catenin-TCF complex assembly (GO:1904837)', 'regulation of stress-activated MAPK cascade (GO:0032872)', 'response to growth factor (GO:0070848)', 'negative regulation of cell division (GO:0051782)', 'regulation of DNA biosynthetic process (GO:2000278)', 'oxygen transport (GO:0015671)', 'response to gamma radiation (GO:0010332)', 'negative regulation of myeloid leukocyte differentiation (GO:0002762)', 'positive regulation of metanephros development (GO:0072216)', 'regulation of telomere maintenance (GO:0032204)', 'gas transport (GO:0015669)', 'cellular response to drug (GO:0035690)'}"
1072:"{'SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)', 'response to nitric oxide (GO:0071731)', 'negative regulation of histone acetylation (GO:0035067)', 'amino sugar metabolic process (GO:0006040)', 'box C/D snoRNP assembly (GO:0000492)', 'relaxation of muscle (GO:0090075)', 'protein kinase B signaling (GO:0043491)', 'positive regulation of chromatin silencing (GO:0031937)', 'small nucleolar ribonucleoprotein complex assembly (GO:0000491)', 'potassium ion import across plasma membrane (GO:1990573)', 'negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)', 'oxygen homeostasis (GO:0032364)', 'plus-end-directed organelle transport along microtubule (GO:0072386)', 'regulation of chaperone-mediated autophagy (GO:1904714)', 'membrane raft assembly (GO:0001765)', 'establishment of epithelial cell apical/basal polarity (GO:0045198)', 'regulation of brown fat cell differentiation (GO:0090335)', 'negative regulation of keratinocyte differentiation (GO:0045617)', 'negative regulation of leukocyte degranulation (GO:0043301)', 'retinal ganglion cell axon guidance (GO:0031290)', 'polarized epithelial cell differentiation (GO:0030859)', 'import across plasma membrane (GO:0098739)', 'negative regulation of cell size (GO:0045792)', 'glycerolipid metabolic process (GO:0046486)', 'regulation of stress-activated protein kinase signaling cascade (GO:0070302)', 'lens fiber cell development (GO:0070307)', 'relaxation of cardiac muscle (GO:0055119)', 'protein deacylation (GO:0035601)', 'response to magnesium ion (GO:0032026)', 'peptidyl-lysine deacetylation (GO:0034983)'}"
75604:"{'postsynaptic membrane organization (GO:0001941)', 'vocal learning (GO:0042297)', 'cellular macromolecular complex assembly (GO:0034622)', 'negative regulation of synapse organization (GO:1905809)', 'negative regulation of vascular permeability (GO:0043116)', 'cargo loading into vesicle (GO:0035459)', 'mast cell activation involved in immune response (GO:0002279)', 'endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)', 'negative regulation of calcium ion-dependent exocytosis (GO:0045955)', 'positive regulation of cardiac muscle hypertrophy (GO:0010613)', 'cardiac muscle cell contraction (GO:0086003)', 'regulation of membrane depolarization (GO:0003254)', 'acetyl-CoA biosynthetic process (GO:0006085)', 'regulation of endothelial cell differentiation (GO:0045601)', 'activation of protein kinase A activity (GO:0034199)', 'negative regulation of interleukin-1 production (GO:0032692)', 'negative regulation of cardiac muscle cell differentiation (GO:2000726)', 'transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)', 'regulation of interleukin-10 secretion (GO:2001179)', 'regulation of mesenchymal stem cell differentiation (GO:2000739)', 'postsynaptic density assembly (GO:0097107)', 'imitative learning (GO:0098596)', 'regulation of stress-activated protein kinase signaling cascade (GO:0070302)', 'regulation of calcium-mediated signaling (GO:0050848)', 'hemostasis (GO:0007599)', 'negative regulation of cardiocyte differentiation (GO:1905208)', 'positive regulation of cellular protein catabolic process (GO:1903364)', 'regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)', 'positive regulation of muscle hypertrophy (GO:0014742)', 'negative regulation of cardiac muscle tissue development (GO:0055026)'}"
34560:"{'glial cell differentiation (GO:0010001)', 'JAK-STAT cascade (GO:0007259)', 'JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)', 'positive regulation of activin receptor signaling pathway (GO:0032927)', 'bile acid secretion (GO:0032782)', 'cellular response to leptin stimulus (GO:0044320)', 'STAT cascade (GO:0097696)', 'selenocysteine incorporation (GO:0001514)', 'cellular response to interleukin-21 (GO:0098757)', 'cellular response to interleukin-7 (GO:0098761)', 'interleukin-7-mediated signaling pathway (GO:0038111)', 'T-helper 17 cell lineage commitment (GO:0072540)', 'citrate metabolic process (GO:0006101)', 'cellular response to interleukin-15 (GO:0071350)', 'T-helper cell lineage commitment (GO:0002295)', 'oxaloacetate metabolic process (GO:0006107)', 'transcription initiation from RNA polymerase III promoter (GO:0006384)', 'interleukin-15-mediated signaling pathway (GO:0035723)', 'photoreceptor cell differentiation (GO:0046530)', 'valine metabolic process (GO:0006573)', 'astrocyte differentiation (GO:0048708)', 'interleukin-21-mediated signaling pathway (GO:0038114)', 'translational readthrough (GO:0006451)', 'radial glial cell differentiation (GO:0060019)', 'venous blood vessel development (GO:0060841)', 'peptidyl-proline modification (GO:0018208)', 'succinate metabolic process (GO:0006105)', 'acid secretion (GO:0046717)', 'growth hormone receptor signaling pathway (GO:0060396)', 'lymphatic endothelial cell differentiation (GO:0060836)'}"
